"cust_a_id","cust_b_id","name_a","name_b","domain_a","domain_b","signup_a","signup_b","same_domain","similar_name","similar_signup","match_score","duplicate_confidence"
125,430,"ultragroup","jet dev","tech.dev","tech.dev","2024-12-26","2024-12-30",1,0,1,2,"MEDIUM — probable duplicate"
628,1087,"kite labs","kite group","corp.net","corp.net","2024-12-27","2024-11-17",1,1,0,2,"MEDIUM — probable duplicate"
430,735,"jet dev","zealhub","tech.dev","tech.dev","2024-12-30","2025-01-05",1,0,1,2,"MEDIUM — probable duplicate"
430,547,"jet dev","trek ai","tech.dev","tech.dev","2024-12-30","2025-01-03",1,0,1,2,"MEDIUM — probable duplicate"
593,1146,"vine ops","vine ai","gmail.com","gmail.com","2024-12-31","2025-09-09",1,1,0,2,"MEDIUM — probable duplicate"
619,852,"orbit labs","orbitstudio","startup.co","startup.co","2025-01-02","2024-12-28",1,0,1,2,"MEDIUM — probable duplicate"
619,1000,"orbit labs","syncstack","startup.co","startup.co","2025-01-02","2025-01-08",1,0,1,2,"MEDIUM — probable duplicate"
619,1005,"orbit labs","warpgroup","startup.co","startup.co","2025-01-02","2025-01-07",1,0,1,2,"MEDIUM — probable duplicate"
800,988,"arc studio","arc systems","hotmail.com","hotmail.com","2025-01-03","2023-06-20",1,1,0,2,"MEDIUM — probable duplicate"
800,1168,"arc studio","zencloud","hotmail.com","hotmail.com","2025-01-03","2025-01-04",1,0,1,2,"MEDIUM — probable duplicate"
253,628,"quest hq","kite labs","corp.net","corp.net","2025-01-03","2024-12-27",1,0,1,2,"MEDIUM — probable duplicate"
578,1155,"trekventures","unitdigital","company.io","company.io","2025-01-03","2024-12-28",1,0,1,2,"MEDIUM — probable duplicate"
547,735,"trek ai","zealhub","tech.dev","tech.dev","2025-01-03","2025-01-05",1,0,1,2,"MEDIUM — probable duplicate"
1000,1005,"syncstack","warpgroup","startup.co","startup.co","2025-01-08","2025-01-07",1,0,1,2,"MEDIUM — probable duplicate"
136,970,"ion io","ion dev","company.io","company.io","2025-01-10","2023-05-07",1,1,0,2,"MEDIUM — probable duplicate"
136,1156,"ion io","ion digital","company.io","company.io","2025-01-10","2023-02-12",1,1,0,2,"MEDIUM — probable duplicate"
245,253,"quest tech","quest hq","questtech.com","corp.net","2025-01-10","2025-01-03",0,1,1,2,"MEDIUM — probable duplicate"
136,458,"ion io","vertexnet","company.io","company.io","2025-01-10","2025-01-16",1,0,1,2,"MEDIUM — probable duplicate"
136,578,"ion io","trekventures","company.io","company.io","2025-01-10","2025-01-03",1,0,1,2,"MEDIUM — probable duplicate"
508,673,"glow cloud","glow net","outlook.com","outlook.com","2025-01-12","2023-12-07",1,1,0,2,"MEDIUM — probable duplicate"
420,1085,"sync hub","edgedynamics","company.io","company.io","2025-01-19","2025-01-25",1,0,1,2,"MEDIUM — probable duplicate"
420,458,"sync hub","vertexnet","company.io","company.io","2025-01-19","2025-01-16",1,0,1,2,"MEDIUM — probable duplicate"
172,563,"jadesolutions","hivesoftware","startup.co","startup.co","2025-01-25","2025-01-21",1,0,1,2,"MEDIUM — probable duplicate"
513,997,"acmesoftware","edge ai","tech.dev","tech.dev","2025-01-26","2025-01-26",1,0,1,2,"MEDIUM — probable duplicate"
513,793,"acmesoftware","peak platform","tech.dev","tech.dev","2025-01-26","2025-01-30",1,0,1,2,"MEDIUM — probable duplicate"
425,774,"metasolutions","yielddev","protonmail.com","protonmail.com","2025-01-27","2025-01-30",1,0,1,2,"MEDIUM — probable duplicate"
793,997,"peak platform","edge ai","tech.dev","tech.dev","2025-01-30","2025-01-26",1,0,1,2,"MEDIUM — probable duplicate"
261,513,"jetai","acmesoftware","tech.dev","tech.dev","2025-01-30","2025-01-26",1,0,1,2,"MEDIUM — probable duplicate"
261,997,"jetai","edge ai","tech.dev","tech.dev","2025-01-30","2025-01-26",1,0,1,2,"MEDIUM — probable duplicate"
261,793,"jetai","peak platform","tech.dev","tech.dev","2025-01-30","2025-01-30",1,0,1,2,"MEDIUM — probable duplicate"
325,743,"trek tech","glowdynamics","gmail.com","gmail.com","2025-01-31","2025-02-05",1,0,1,2,"MEDIUM — probable duplicate"
325,912,"trek tech","vertex corp","gmail.com","gmail.com","2025-01-31","2025-02-01",1,0,1,2,"MEDIUM — probable duplicate"
63,425,"ultrastack","metasolutions","protonmail.com","protonmail.com","2025-02-03","2025-01-27",1,0,1,2,"MEDIUM — probable duplicate"
63,774,"ultrastack","yielddev","protonmail.com","protonmail.com","2025-02-03","2025-01-30",1,0,1,2,"MEDIUM — probable duplicate"
410,1064,"novadigital","zenai","enterprise.com","enterprise.com","2025-02-04","2025-02-09",1,0,1,2,"MEDIUM — probable duplicate"
410,833,"novadigital","nexusio","enterprise.com","enterprise.com","2025-02-04","2025-02-11",1,0,1,2,"MEDIUM — probable duplicate"
298,971,"ultra corp","flownet","outlook.com","outlook.com","2025-02-05","2025-02-09",1,0,1,2,"MEDIUM — probable duplicate"
298,550,"ultra corp","ultra solutions","outlook.com","outlook.com","2025-02-05","2023-10-13",1,1,0,2,"MEDIUM — probable duplicate"
743,912,"glowdynamics","vertex corp","gmail.com","gmail.com","2025-02-05","2025-02-01",1,0,1,2,"MEDIUM — probable duplicate"
260,743,"iriscloud","glowdynamics","gmail.com","gmail.com","2025-02-07","2025-02-05",1,0,1,2,"MEDIUM — probable duplicate"
260,708,"iriscloud","luna ops","gmail.com","gmail.com","2025-02-07","2025-02-11",1,0,1,2,"MEDIUM — probable duplicate"
260,325,"iriscloud","trek tech","gmail.com","gmail.com","2025-02-07","2025-01-31",1,0,1,2,"MEDIUM — probable duplicate"
260,912,"iriscloud","vertex corp","gmail.com","gmail.com","2025-02-07","2025-02-01",1,0,1,2,"MEDIUM — probable duplicate"
994,1130,"onyxpro","edgelogic","tech.dev","tech.dev","2025-02-09","2025-02-10",1,0,1,2,"MEDIUM — probable duplicate"
708,911,"luna ops","luna hq","gmail.com","gmail.com","2025-02-11","2023-05-01",1,1,0,2,"MEDIUM — probable duplicate"
708,743,"luna ops","glowdynamics","gmail.com","gmail.com","2025-02-11","2025-02-05",1,0,1,2,"MEDIUM — probable duplicate"
833,1064,"nexusio","zenai","enterprise.com","enterprise.com","2025-02-11","2025-02-09",1,0,1,2,"MEDIUM — probable duplicate"
320,567,"wave stack","acme ops","tech.dev","tech.dev","2025-02-13","2025-02-18",1,0,1,2,"MEDIUM — probable duplicate"
320,994,"wave stack","onyxpro","tech.dev","tech.dev","2025-02-13","2025-02-09",1,0,1,2,"MEDIUM — probable duplicate"
320,1130,"wave stack","edgelogic","tech.dev","tech.dev","2025-02-13","2025-02-10",1,0,1,2,"MEDIUM — probable duplicate"
1030,1160,"hive corp","zen digital","corp.net","corp.net","2025-02-15","2025-02-20",1,0,1,2,"MEDIUM — probable duplicate"
89,1160,"wavepro","zen digital","corp.net","corp.net","2025-02-16","2025-02-20",1,0,1,2,"MEDIUM — probable duplicate"
89,1030,"wavepro","hive corp","corp.net","corp.net","2025-02-16","2025-02-15",1,0,1,2,"MEDIUM — probable duplicate"
89,257,"wavepro","ion systems","corp.net","corp.net","2025-02-16","2025-02-19",1,0,1,2,"MEDIUM — probable duplicate"
257,1160,"ion systems","zen digital","corp.net","corp.net","2025-02-19","2025-02-20",1,0,1,2,"MEDIUM — probable duplicate"
257,464,"ion systems","ion works","corp.net","corp.net","2025-02-19","2023-04-08",1,1,0,2,"MEDIUM — probable duplicate"
257,1030,"ion systems","hive corp","corp.net","corp.net","2025-02-19","2025-02-15",1,0,1,2,"MEDIUM — probable duplicate"
54,835,"orbit ops","orbit net","protonmail.com","protonmail.com","2025-02-20","2023-01-22",1,1,0,2,"MEDIUM — probable duplicate"
54,439,"orbit ops","meta works","protonmail.com","protonmail.com","2025-02-20","2025-02-23",1,0,1,2,"MEDIUM — probable duplicate"
602,1176,"echo ops","xenon group","yahoo.com","yahoo.com","2025-02-21","2025-02-28",1,0,1,2,"MEDIUM — probable duplicate"
862,898,"nova net","nova systems","enterprise.com","enterprise.com","2025-02-21","2023-04-26",1,1,0,2,"MEDIUM — probable duplicate"
602,1019,"echo ops","jet net","yahoo.com","yahoo.com","2025-02-21","2025-02-20",1,0,1,2,"MEDIUM — probable duplicate"
699,797,"sage systems","edgehub","hotmail.com","hotmail.com","2025-02-22","2025-02-20",1,0,1,2,"MEDIUM — probable duplicate"
344,602,"peakventures","echo ops","yahoo.com","yahoo.com","2025-02-22","2025-02-21",1,0,1,2,"MEDIUM — probable duplicate"
344,1019,"peakventures","jet net","yahoo.com","yahoo.com","2025-02-22","2025-02-20",1,0,1,2,"MEDIUM — probable duplicate"
344,1176,"peakventures","xenon group","yahoo.com","yahoo.com","2025-02-22","2025-02-28",1,0,1,2,"MEDIUM — probable duplicate"
748,867,"nova analytics","hubops","startup.co","startup.co","2025-03-01","2025-02-24",1,0,1,2,"MEDIUM — probable duplicate"
169,485,"quark platform","edgeworks","company.io","company.io","2025-03-01","2025-02-27",1,0,1,2,"MEDIUM — probable duplicate"
724,1148,"jetlabs","keendynamics","corp.net","corp.net","2025-03-02","2025-02-28",1,0,1,2,"MEDIUM — probable duplicate"
791,1176,"echosolutions","xenon group","yahoo.com","yahoo.com","2025-03-07","2025-02-28",1,0,1,2,"MEDIUM — probable duplicate"
88,1105,"flowcorp","echonet","company.io","company.io","2025-03-08","2025-03-15",1,0,1,2,"MEDIUM — probable duplicate"
88,390,"flowcorp","sync hq","company.io","company.io","2025-03-08","2025-03-10",1,0,1,2,"MEDIUM — probable duplicate"
10,791,"glowsystems","echosolutions","yahoo.com","yahoo.com","2025-03-08","2025-03-07",1,0,1,2,"MEDIUM — probable duplicate"
88,169,"flowcorp","quark platform","company.io","company.io","2025-03-08","2025-03-01",1,0,1,2,"MEDIUM — probable duplicate"
262,831,"yield logic","boltpro","hotmail.com","hotmail.com","2025-03-10","2025-03-13",1,0,1,2,"MEDIUM — probable duplicate"
262,894,"yield logic","yield systems","hotmail.com","hotmail.com","2025-03-10","2025-04-17",1,1,0,2,"MEDIUM — probable duplicate"
390,420,"sync hq","sync hub","company.io","company.io","2025-03-10","2025-01-19",1,1,0,2,"MEDIUM — probable duplicate"
390,1105,"sync hq","echonet","company.io","company.io","2025-03-10","2025-03-15",1,0,1,2,"MEDIUM — probable duplicate"
262,268,"yield logic","peaksoftware","hotmail.com","hotmail.com","2025-03-10","2025-03-03",1,0,1,2,"MEDIUM — probable duplicate"
126,170,"riftsystems","wavelabs","protonmail.com","protonmail.com","2025-03-12","2025-03-14",1,0,1,2,"MEDIUM — probable duplicate"
1118,1143,"jadecloud","bolt logic","enterprise.com","enterprise.com","2025-03-12","2025-03-07",1,0,1,2,"MEDIUM — probable duplicate"
126,848,"riftsystems","zencorp","protonmail.com","protonmail.com","2025-03-12","2025-03-16",1,0,1,2,"MEDIUM — probable duplicate"
170,848,"wavelabs","zencorp","protonmail.com","protonmail.com","2025-03-14","2025-03-16",1,0,1,2,"MEDIUM — probable duplicate"
170,208,"wavelabs","echo dev","protonmail.com","protonmail.com","2025-03-14","2025-03-21",1,0,1,2,"MEDIUM — probable duplicate"
208,848,"echo dev","zencorp","protonmail.com","protonmail.com","2025-03-21","2025-03-16",1,0,1,2,"MEDIUM — probable duplicate"
208,1126,"echo dev","echo works","protonmail.com","protonmail.com","2025-03-21","2024-01-11",1,1,0,2,"MEDIUM — probable duplicate"
400,1061,"flux tech","vine pro","startup.co","startup.co","2025-03-22","2025-03-28",1,0,1,2,"MEDIUM — probable duplicate"
371,441,"zealstudio","lunalogic","tech.dev","tech.dev","2025-03-22","2025-03-22",1,0,1,2,"MEDIUM — probable duplicate"
371,886,"zealstudio","mist group","tech.dev","tech.dev","2025-03-22","2025-03-20",1,0,1,2,"MEDIUM — probable duplicate"
441,886,"lunalogic","mist group","tech.dev","tech.dev","2025-03-22","2025-03-20",1,0,1,2,"MEDIUM — probable duplicate"
400,1111,"flux tech","edgegroup","startup.co","startup.co","2025-03-22","2025-03-22",1,0,1,2,"MEDIUM — probable duplicate"
189,818,"quest cloud","keenanalytics","gmail.com","gmail.com","2025-03-23","2025-03-29",1,0,1,2,"MEDIUM — probable duplicate"
44,979,"drift ventures","drift studio","enterprise.com","enterprise.com","2025-03-27","2023-10-04",1,1,0,2,"MEDIUM — probable duplicate"
44,468,"drift ventures","drift corp","enterprise.com","enterprise.com","2025-03-27","2025-05-16",1,1,0,2,"MEDIUM — probable duplicate"
44,594,"drift ventures","unitstack","enterprise.com","enterprise.com","2025-03-27","2025-03-28",1,0,1,2,"MEDIUM — probable duplicate"
1061,1111,"vine pro","edgegroup","startup.co","startup.co","2025-03-28","2025-03-22",1,0,1,2,"MEDIUM — probable duplicate"
839,904,"trekhub","quarkdynamics","company.io","company.io","2025-03-28","2025-03-27",1,0,1,2,"MEDIUM — probable duplicate"
315,1061,"rushdigital","vine pro","startup.co","startup.co","2025-03-29","2025-03-28",1,0,1,2,"MEDIUM — probable duplicate"
315,400,"rushdigital","flux tech","startup.co","startup.co","2025-03-29","2025-03-22",1,0,1,2,"MEDIUM — probable duplicate"
315,1111,"rushdigital","edgegroup","startup.co","startup.co","2025-03-29","2025-03-22",1,0,1,2,"MEDIUM — probable duplicate"
315,871,"rushdigital","yield software","startup.co","startup.co","2025-03-29","2025-04-02",1,0,1,2,"MEDIUM — probable duplicate"
871,1061,"yield software","vine pro","startup.co","startup.co","2025-04-02","2025-03-28",1,0,1,2,"MEDIUM — probable duplicate"
728,1178,"hubhq","zentech","outlook.com","outlook.com","2025-04-02","2025-04-06",1,0,1,2,"MEDIUM — probable duplicate"
203,929,"tidal analytics","tidal corp","outlook.com","outlook.com","2025-04-03","2024-03-30",1,1,0,2,"MEDIUM — probable duplicate"
203,728,"tidal analytics","hubhq","outlook.com","outlook.com","2025-04-03","2025-04-02",1,0,1,2,"MEDIUM — probable duplicate"
203,1178,"tidal analytics","zentech","outlook.com","outlook.com","2025-04-03","2025-04-06",1,0,1,2,"MEDIUM — probable duplicate"
403,711,"riftio","flowplatform","protonmail.com","protonmail.com","2025-04-04","2025-04-09",1,0,1,2,"MEDIUM — probable duplicate"
179,652,"vine ventures","driftstack","hotmail.com","hotmail.com","2025-04-04","2025-04-06",1,0,1,2,"MEDIUM — probable duplicate"
179,1061,"vine ventures","vine pro","hotmail.com","startup.co","2025-04-04","2025-03-28",0,1,1,2,"MEDIUM — probable duplicate"
403,740,"riftio","coreplatform","protonmail.com","protonmail.com","2025-04-04","2025-04-09",1,0,1,2,"MEDIUM — probable duplicate"
711,1167,"flowplatform","xenonlabs","protonmail.com","protonmail.com","2025-04-09","2025-04-14",1,0,1,2,"MEDIUM — probable duplicate"
711,740,"flowplatform","coreplatform","protonmail.com","protonmail.com","2025-04-09","2025-04-09",1,0,1,2,"MEDIUM — probable duplicate"
740,1167,"coreplatform","xenonlabs","protonmail.com","protonmail.com","2025-04-09","2025-04-14",1,0,1,2,"MEDIUM — probable duplicate"
585,1060,"yieldio","zenpro","tech.dev","tech.dev","2025-04-12","2025-04-10",1,0,1,2,"MEDIUM — probable duplicate"
1075,1178,"flowsoftware","zentech","outlook.com","outlook.com","2025-04-12","2025-04-06",1,0,1,2,"MEDIUM — probable duplicate"
140,960,"driftdigital","peak ai","gmail.com","gmail.com","2025-04-16","2025-04-21",1,0,1,2,"MEDIUM — probable duplicate"
614,990,"questhub","data platform","corp.net","corp.net","2025-04-16","2025-04-16",1,0,1,2,"MEDIUM — probable duplicate"
165,1144,"zen works","zen io","company.io","company.io","2025-04-16","2023-03-16",1,1,0,2,"MEDIUM — probable duplicate"
165,283,"zen works","glowdigital","company.io","company.io","2025-04-16","2025-04-16",1,0,1,2,"MEDIUM — probable duplicate"
960,1014,"peak ai","peak studio","gmail.com","gmail.com","2025-04-21","2023-02-18",1,1,0,2,"MEDIUM — probable duplicate"
108,625,"vertexsolutions","datastudio","startup.co","startup.co","2025-04-22","2025-04-27",1,0,1,2,"MEDIUM — probable duplicate"
108,645,"vertexsolutions","boltcloud","startup.co","startup.co","2025-04-22","2025-04-28",1,0,1,2,"MEDIUM — probable duplicate"
240,786,"unit platform","zeal group","protonmail.com","protonmail.com","2025-04-23","2025-04-28",1,0,1,2,"MEDIUM — probable duplicate"
43,414,"trekdigital","ultrastudio","enterprise.com","enterprise.com","2025-04-25","2025-04-29",1,0,1,2,"MEDIUM — probable duplicate"
43,271,"trekdigital","sagetech","enterprise.com","enterprise.com","2025-04-25","2025-04-21",1,0,1,2,"MEDIUM — probable duplicate"
836,1176,"xenon analytics","xenon group","yahoo.com","yahoo.com","2025-04-27","2025-02-28",1,1,0,2,"MEDIUM — probable duplicate"
625,645,"datastudio","boltcloud","startup.co","startup.co","2025-04-27","2025-04-28",1,0,1,2,"MEDIUM — probable duplicate"
414,466,"ultrastudio","ultra net","enterprise.com","enterprise.com","2025-04-29","2025-05-04",1,0,1,2,"MEDIUM — probable duplicate"
493,1090,"flow dev","acme digital","corp.net","corp.net","2025-05-02","2025-04-25",1,0,1,2,"MEDIUM — probable duplicate"
67,1119,"quest logic","bolthq","corp.net","corp.net","2025-05-02","2025-05-04",1,0,1,2,"MEDIUM — probable duplicate"
67,158,"quest logic","nova ventures","corp.net","corp.net","2025-05-02","2025-05-04",1,0,1,2,"MEDIUM — probable duplicate"
67,1090,"quest logic","acme digital","corp.net","corp.net","2025-05-02","2025-04-25",1,0,1,2,"MEDIUM — probable duplicate"
67,493,"quest logic","flow dev","corp.net","corp.net","2025-05-02","2025-05-02",1,0,1,2,"MEDIUM — probable duplicate"
67,253,"quest logic","quest hq","corp.net","corp.net","2025-05-02","2025-01-03",1,1,0,2,"MEDIUM — probable duplicate"
493,584,"flow dev","flow systems","corp.net","corp.net","2025-05-02","2024-12-11",1,1,0,2,"MEDIUM — probable duplicate"
493,1119,"flow dev","bolthq","corp.net","corp.net","2025-05-02","2025-05-04",1,0,1,2,"MEDIUM — probable duplicate"
678,1123,"quarkops","ionlabs","tech.dev","tech.dev","2025-05-04","2025-04-30",1,0,1,2,"MEDIUM — probable duplicate"
466,931,"ultra net","ultra studio","enterprise.com","enterprise.com","2025-05-04","2024-12-03",1,1,0,2,"MEDIUM — probable duplicate"
158,493,"nova ventures","flow dev","corp.net","corp.net","2025-05-04","2025-05-02",1,0,1,2,"MEDIUM — probable duplicate"
158,1119,"nova ventures","bolthq","corp.net","corp.net","2025-05-04","2025-05-04",1,0,1,2,"MEDIUM — probable duplicate"
466,1077,"ultra net","jade labs","enterprise.com","enterprise.com","2025-05-04","2025-05-08",1,0,1,2,"MEDIUM — probable duplicate"
23,836,"kitepro","xenon analytics","yahoo.com","yahoo.com","2025-05-04","2025-04-27",1,0,1,2,"MEDIUM — probable duplicate"
758,828,"vinehub","onyxsystems","company.io","company.io","2025-05-05","2025-05-06",1,0,1,2,"MEDIUM — probable duplicate"
758,892,"vinehub","link ai","company.io","company.io","2025-05-05","2025-04-28",1,0,1,2,"MEDIUM — probable duplicate"
468,979,"drift corp","drift studio","enterprise.com","enterprise.com","2025-05-16","2023-10-04",1,1,0,2,"MEDIUM — probable duplicate"
77,1175,"nexus ai","nexus studio","gmail.com","gmail.com","2025-05-17","2023-07-10",1,1,0,2,"MEDIUM — probable duplicate"
77,543,"nexus ai","nexus pro","gmail.com","gmail.com","2025-05-17","2025-06-10",1,1,0,2,"MEDIUM — probable duplicate"
66,977,"edgehq","yieldops","hotmail.com","hotmail.com","2025-05-23","2025-05-28",1,0,1,2,"MEDIUM — probable duplicate"
486,1058,"trekai","quarkanalytics","corp.net","corp.net","2025-05-28","2025-05-31",1,0,1,2,"MEDIUM — probable duplicate"
32,581,"arc stack","sage io","gmail.com","gmail.com","2025-05-31","2025-05-26",1,0,1,2,"MEDIUM — probable duplicate"
621,730,"nexuscloud","echo digital","outlook.com","outlook.com","2025-06-01","2025-05-27",1,0,1,2,"MEDIUM — probable duplicate"
297,782,"core logic","core solutions","enterprise.com","enterprise.com","2025-06-01","2024-11-30",1,1,0,2,"MEDIUM — probable duplicate"
86,583,"flux pro","flux cloud","fluxpro.com","outlook.com","2025-06-01","2025-06-04",0,1,1,2,"MEDIUM — probable duplicate"
462,977,"trek dev","yieldops","hotmail.com","hotmail.com","2025-06-01","2025-05-28",1,0,1,2,"MEDIUM — probable duplicate"
621,1049,"nexuscloud","onyxplatform","outlook.com","outlook.com","2025-06-01","2025-06-08",1,0,1,2,"MEDIUM — probable duplicate"
352,1058,"unitdev","quarkanalytics","corp.net","corp.net","2025-06-02","2025-05-31",1,0,1,2,"MEDIUM — probable duplicate"
352,486,"unitdev","trekai","corp.net","corp.net","2025-06-02","2025-05-28",1,0,1,2,"MEDIUM — probable duplicate"
25,164,"pulsesolutions","acme logic","startup.co","startup.co","2025-06-03","2025-05-30",1,0,1,2,"MEDIUM — probable duplicate"
25,282,"pulsesolutions","xenonventures","startup.co","startup.co","2025-06-03","2025-06-07",1,0,1,2,"MEDIUM — probable duplicate"
583,621,"flux cloud","nexuscloud","outlook.com","outlook.com","2025-06-04","2025-06-01",1,0,1,2,"MEDIUM — probable duplicate"
583,761,"flux cloud","echodigital","outlook.com","outlook.com","2025-06-04","2025-06-09",1,0,1,2,"MEDIUM — probable duplicate"
583,1049,"flux cloud","onyxplatform","outlook.com","outlook.com","2025-06-04","2025-06-08",1,0,1,2,"MEDIUM — probable duplicate"
761,1049,"echodigital","onyxplatform","outlook.com","outlook.com","2025-06-09","2025-06-08",1,0,1,2,"MEDIUM — probable duplicate"
543,1175,"nexus pro","nexus studio","gmail.com","gmail.com","2025-06-10","2023-07-10",1,1,0,2,"MEDIUM — probable duplicate"
9,543,"iris hub","nexus pro","gmail.com","gmail.com","2025-06-15","2025-06-10",1,0,1,2,"MEDIUM — probable duplicate"
9,154,"iris hub","iris dynamics","gmail.com","gmail.com","2025-06-15","2024-12-15",1,1,0,2,"MEDIUM — probable duplicate"
115,729,"hivecorp","sage works","tech.dev","tech.dev","2025-06-18","2025-06-17",1,0,1,2,"MEDIUM — probable duplicate"
115,648,"hivecorp","driftcorp","tech.dev","tech.dev","2025-06-18","2025-06-19",1,0,1,2,"MEDIUM — probable duplicate"
527,720,"vertexsoftware","mistanalytics","corp.net","corp.net","2025-06-18","2025-06-21",1,0,1,2,"MEDIUM — probable duplicate"
38,1193,"flowstack","keenhub","company.io","company.io","2025-06-19","2025-06-14",1,0,1,2,"MEDIUM — probable duplicate"
20,1193,"acmehq","keenhub","company.io","company.io","2025-06-19","2025-06-14",1,0,1,2,"MEDIUM — probable duplicate"
20,38,"acmehq","flowstack","company.io","company.io","2025-06-19","2025-06-19",1,0,1,2,"MEDIUM — probable duplicate"
20,24,"acmehq","tidalstudio","company.io","company.io","2025-06-19","2025-06-24",1,0,1,2,"MEDIUM — probable duplicate"
648,729,"driftcorp","sage works","tech.dev","tech.dev","2025-06-19","2025-06-17",1,0,1,2,"MEDIUM — probable duplicate"
24,362,"tidalstudio","hive cloud","company.io","company.io","2025-06-24","2025-06-28",1,0,1,2,"MEDIUM — probable duplicate"
24,38,"tidalstudio","flowstack","company.io","company.io","2025-06-24","2025-06-19",1,0,1,2,"MEDIUM — probable duplicate"
100,1052,"synctech","luna net","hotmail.com","hotmail.com","2025-06-24","2025-06-18",1,0,1,2,"MEDIUM — probable duplicate"
362,820,"hive cloud","coresoftware","company.io","company.io","2025-06-28","2025-07-02",1,0,1,2,"MEDIUM — probable duplicate"
246,277,"luna ai","mist tech","outlook.com","outlook.com","2025-06-30","2025-07-02",1,0,1,2,"MEDIUM — probable duplicate"
246,510,"luna ai","riftsolutions","outlook.com","outlook.com","2025-06-30","2025-07-02",1,0,1,2,"MEDIUM — probable duplicate"
141,766,"irisai","questlogic","startup.co","startup.co","2025-07-01","2025-07-08",1,0,1,2,"MEDIUM — probable duplicate"
141,378,"irisai","bolt digital","startup.co","startup.co","2025-07-01","2025-07-04",1,0,1,2,"MEDIUM — probable duplicate"
239,362,"iongroup","hive cloud","company.io","company.io","2025-07-02","2025-06-28",1,0,1,2,"MEDIUM — probable duplicate"
361,431,"metaworks","archq","yahoo.com","yahoo.com","2025-07-02","2025-06-30",1,0,1,2,"MEDIUM — probable duplicate"
277,510,"mist tech","riftsolutions","outlook.com","outlook.com","2025-07-02","2025-07-02",1,0,1,2,"MEDIUM — probable duplicate"
820,872,"coresoftware","meta io","company.io","company.io","2025-07-02","2025-07-06",1,0,1,2,"MEDIUM — probable duplicate"
239,872,"iongroup","meta io","company.io","company.io","2025-07-02","2025-07-06",1,0,1,2,"MEDIUM — probable duplicate"
239,820,"iongroup","coresoftware","company.io","company.io","2025-07-02","2025-07-02",1,0,1,2,"MEDIUM — probable duplicate"
905,1059,"orbitventures","pulse ops","hotmail.com","hotmail.com","2025-07-03","2025-07-05",1,0,1,2,"MEDIUM — probable duplicate"
378,404,"bolt digital","bolt io","startup.co","startup.co","2025-07-04","2024-11-24",1,1,0,2,"MEDIUM — probable duplicate"
378,895,"bolt digital","bolt cloud","startup.co","startup.co","2025-07-04","2024-04-13",1,1,0,2,"MEDIUM — probable duplicate"
378,766,"bolt digital","questlogic","startup.co","startup.co","2025-07-04","2025-07-08",1,0,1,2,"MEDIUM — probable duplicate"
13,433,"vertex labs","bolthub","gmail.com","gmail.com","2025-07-16","2025-07-19",1,0,1,2,"MEDIUM — probable duplicate"
13,912,"vertex labs","vertex corp","gmail.com","gmail.com","2025-07-16","2025-02-01",1,1,0,2,"MEDIUM — probable duplicate"
13,412,"vertex labs","sagegroup","gmail.com","gmail.com","2025-07-16","2025-07-20",1,0,1,2,"MEDIUM — probable duplicate"
412,433,"sagegroup","bolthub","gmail.com","gmail.com","2025-07-20","2025-07-19",1,0,1,2,"MEDIUM — probable duplicate"
226,1163,"orbitdigital","irispro","hotmail.com","hotmail.com","2025-07-24","2025-07-18",1,0,1,2,"MEDIUM — probable duplicate"
226,851,"orbitdigital","novaventures","hotmail.com","hotmail.com","2025-07-24","2025-07-26",1,0,1,2,"MEDIUM — probable duplicate"
222,834,"beam tech","trek group","company.io","company.io","2025-07-25","2025-08-01",1,0,1,2,"MEDIUM — probable duplicate"
222,715,"beam tech","beam cloud","company.io","company.io","2025-07-25","2025-09-23",1,1,0,2,"MEDIUM — probable duplicate"
222,927,"beam tech","beam platform","company.io","company.io","2025-07-25","2023-06-05",1,1,0,2,"MEDIUM — probable duplicate"
112,1030,"hive logic","hive corp","corp.net","corp.net","2025-07-27","2025-02-15",1,1,0,2,"MEDIUM — probable duplicate"
112,408,"hive logic","acmepro","corp.net","corp.net","2025-07-27","2025-07-24",1,0,1,2,"MEDIUM — probable duplicate"
657,965,"flow studio","irisanalytics","tech.dev","tech.dev","2025-08-02","2025-08-04",1,0,1,2,"MEDIUM — probable duplicate"
467,1180,"nexushub","core hub","yahoo.com","yahoo.com","2025-08-03","2025-07-30",1,0,1,2,"MEDIUM — probable duplicate"
167,540,"quest digital","quest dev","startup.co","startup.co","2025-08-03","2023-04-24",1,1,0,2,"MEDIUM — probable duplicate"
467,814,"nexushub","nexus corp","yahoo.com","yahoo.com","2025-08-03","2025-08-05",1,0,1,2,"MEDIUM — probable duplicate"
965,1001,"irisanalytics","flow io","tech.dev","tech.dev","2025-08-04","2025-07-29",1,0,1,2,"MEDIUM — probable duplicate"
814,1180,"nexus corp","core hub","yahoo.com","yahoo.com","2025-08-05","2025-07-30",1,0,1,2,"MEDIUM — probable duplicate"
399,467,"linksolutions","nexushub","yahoo.com","yahoo.com","2025-08-05","2025-08-03",1,0,1,2,"MEDIUM — probable duplicate"
399,814,"linksolutions","nexus corp","yahoo.com","yahoo.com","2025-08-05","2025-08-05",1,0,1,2,"MEDIUM — probable duplicate"
559,834,"vertexdigital","trek group","company.io","company.io","2025-08-05","2025-08-01",1,0,1,2,"MEDIUM — probable duplicate"
